,Unnamed: 0,state_code,lat,lon,bird,lat_zone,real_identifier
515,141,32.0,34.49,-107.03,14.0,2.0,1
516,142,32.0,31.86,-107.14,14.0,2.0,1
517,143,11.0,21.47,-158.2,15.0,1.0,1
518,144,11.0,19.26,-155.52,15.0,1.0,1
519,145,44.0,41.82,-111.06,6.0,2.0,1
520,146,5.0,40.0,-104.6,17.0,2.0,1
521,147,44.0,38.16,-113.12,6.0,2.0,1
522,148,32.0,43.84,-75.69,12.0,2.0,1
523,149,5.0,37.7,-107.58,17.0,2.0,1
524,150,11.0,20.77,-156.94,15.0,1.0,1
525,151,16.0,37.7,-97.07,26.0,2.0,1
526,152,44.0,38.04,-113.25,6.0,2.0,1
527,153,0.0,65.28,-142.18,28.0,0.0,1
528,154,5.0,40.89,-103.69,17.0,2.0,1
529,155,32.0,34.69,-108.04,14.0,2.0,1
530,156,49.0,37.91,-80.98,19.0,2.0,1
531,157,16.0,37.43,-99.57,26.0,2.0,1
532,158,16.0,39.54,-101.36,26.0,2.0,1
533,159,8.0,39.78,-75.61,11.0,2.0,1
534,160,5.0,37.42,-102.18,17.0,2.0,1
535,161,32.0,33.49,-104.39,14.0,2.0,1
536,162,8.0,38.63,-75.44,11.0,2.0,1
537,163,16.0,39.8,-96.33,26.0,2.0,1
538,164,0.0,65.46,-157.87,28.0,0.0,1
539,165,8.0,39.64,-75.6,11.0,2.0,1
540,166,32.0,33.02,-107.08,14.0,2.0,1
541,167,0.0,69.97,-151.51,28.0,0.0,1
542,168,32.0,34.08,-106.2,14.0,2.0,1
543,169,17.0,37.3,-86.11,19.0,2.0,1
544,170,49.0,37.46,-81.28,19.0,2.0,1
545,171,16.0,37.86,-100.25,26.0,2.0,1
546,172,0.0,63.34,-149.1,28.0,0.0,1
547,173,8.0,39.3,-75.69,11.0,2.0,1
548,174,32.0,32.72,-105.15,14.0,2.0,1
549,175,44.0,37.98,-110.08,6.0,2.0,1
550,176,17.0,38.23,-82.72,19.0,2.0,1
551,177,11.0,19.82,-155.48,15.0,1.0,1
552,178,17.0,37.94,-84.35,19.0,2.0,1
553,179,32.0,40.9,-72.59,12.0,2.0,1
554,180,44.0,40.79,-109.6,6.0,2.0,1
555,181,44.0,37.71,-110.62,6.0,2.0,1
556,182,0.0,68.42,-152.28,28.0,0.0,1
557,183,5.0,38.55,-105.83,17.0,2.0,1
558,184,5.0,39.46,-105.82,17.0,2.0,1
559,185,17.0,37.75,-83.32,19.0,2.0,1
560,186,44.0,38.82,-110.28,6.0,2.0,1
561,187,0.0,67.46,-154.27,28.0,0.0,1
562,188,32.0,33.84,-104.62,14.0,2.0,1
563,189,44.0,40.68,-111.97,6.0,2.0,1
564,190,49.0,37.51,-81.21,19.0,2.0,1
565,191,32.0,34.21,-107.09,14.0,2.0,1
566,192,44.0,40.32,-111.61,6.0,2.0,1
567,193,8.0,39.43,-75.58,11.0,2.0,1
568,194,44.0,39.5,-113.05,6.0,2.0,1
569,195,49.0,37.54,-80.83,19.0,2.0,1
570,196,49.0,37.66,-81.13,19.0,2.0,1
571,197,8.0,38.98,-75.35,11.0,2.0,1
572,198,5.0,39.18,-103.87,17.0,2.0,1
573,199,5.0,38.73,-106.22,17.0,2.0,1
574,200,49.0,37.46,-81.33,19.0,2.0,1
575,201,8.0,39.52,-75.71,11.0,2.0,1
576,202,11.0,20.19,-155.7,15.0,1.0,1
577,203,32.0,40.66,-73.54,12.0,2.0,1
578,204,49.0,38.65,-79.71,19.0,2.0,1
579,205,44.0,37.38,-113.22,6.0,2.0,1
580,206,11.0,19.94,-155.28,15.0,1.0,1
581,207,8.0,39.06,-75.63,11.0,2.0,1
582,208,49.0,38.84,-81.4,19.0,2.0,1
583,209,32.0,41.87,-74.59,12.0,2.0,1
584,210,17.0,36.98,-85.73,19.0,2.0,1
585,211,44.0,40.62,-112.97,6.0,2.0,1
586,212,32.0,33.47,-105.25,14.0,2.0,1
587,213,32.0,33.48,-105.9,14.0,2.0,1
588,214,49.0,38.75,-80.71,19.0,2.0,1
589,215,5.0,38.6,-104.25,17.0,2.0,1
590,216,49.0,38.75,-80.25,19.0,2.0,1
591,217,11.0,19.26,-155.72,15.0,1.0,1
592,218,0.0,67.53,-159.4,28.0,0.0,1
593,219,32.0,43.37,-76.24,12.0,2.0,1
594,220,5.0,40.3,-105.84,17.0,2.0,1
595,221,32.0,42.86,-73.78,12.0,2.0,1
596,222,49.0,37.51,-81.06,19.0,2.0,1
597,223,5.0,38.2,-103.89,17.0,2.0,1
598,224,32.0,44.67,-74.84,12.0,2.0,1
599,225,32.0,43.56,-75.28,12.0,2.0,1
600,226,11.0,19.67,-155.31,15.0,1.0,1
601,227,44.0,40.34,-112.57,6.0,2.0,1
602,228,0.0,59.59,-139.55,28.0,2.0,1
603,229,5.0,37.11,-102.81,17.0,2.0,1
604,230,5.0,40.92,-107.35,17.0,2.0,1
605,231,32.0,34.62,-103.09,14.0,2.0,1
606,232,0.0,63.52,-152.1,28.0,0.0,1
607,233,32.0,35.41,-107.67,14.0,2.0,1
608,234,49.0,38.33,-81.6,19.0,2.0,1
609,235,49.0,39.15,-78.51,19.0,2.0,1
610,236,5.0,40.69,-104.76,17.0,2.0,1
611,237,32.0,32.5,-107.78,14.0,2.0,1
612,238,49.0,39.04,-80.8,19.0,2.0,1
613,239,32.0,42.68,-77.83,12.0,2.0,1
614,240,44.0,39.57,-110.75,6.0,2.0,1
615,241,11.0,19.67,-155.09,15.0,1.0,1
616,242,17.0,37.88,-86.03,19.0,2.0,1
617,243,16.0,37.67,-98.69,26.0,2.0,1
618,244,0.0,67.48,-162.24,28.0,0.0,1
619,245,11.0,19.87,-155.18,15.0,1.0,1
620,246,44.0,37.26,-113.46,6.0,2.0,1
621,247,5.0,40.54,-102.61,17.0,2.0,1
622,248,5.0,40.77,-107.02,17.0,2.0,1
623,249,0.0,61.47,-153.54,28.0,0.0,1
624,250,32.0,32.26,-106.3,14.0,2.0,1
625,251,44.0,37.53,-111.02,6.0,2.0,1
626,252,32.0,43.57,-73.98,12.0,2.0,1
627,253,8.0,38.59,-75.36,11.0,2.0,1
628,254,16.0,38.39,-95.23,26.0,2.0,1
629,255,5.0,37.35,-105.92,17.0,2.0,1
630,256,16.0,37.14,-98.19,26.0,2.0,1
631,257,32.0,42.25,-78.22,12.0,2.0,1
632,258,44.0,39.21,-113.27,6.0,2.0,1
633,259,32.0,43.14,-75.72,12.0,2.0,1
634,260,32.0,42.94,-73.72,12.0,2.0,1
635,261,0.0,65.5,-142.46,28.0,0.0,1
636,262,44.0,37.19,-113.61,6.0,2.0,1
637,263,5.0,39.16,-102.86,17.0,2.0,1
638,264,11.0,20.18,-155.84,15.0,1.0,1
639,265,17.0,36.82,-84.11,19.0,2.0,1
640,266,11.0,19.14,-155.55,15.0,1.0,1
641,267,0.0,66.82,-156.57,28.0,0.0,1
642,268,0.0,67.44,-153.1,28.0,0.0,1
643,269,8.0,38.47,-75.33,11.0,2.0,1
644,270,16.0,37.39,-98.02,26.0,2.0,1
645,271,49.0,39.13,-78.51,19.0,2.0,1
646,272,49.0,39.66,-79.59,19.0,2.0,1
647,273,11.0,19.68,-155.93,15.0,1.0,1
648,274,49.0,39.21,-80.82,19.0,2.0,1
649,275,16.0,38.69,-95.43,26.0,2.0,1
650,276,17.0,38.3,-85.15,19.0,2.0,1
651,277,17.0,37.53,-87.56,19.0,2.0,1
652,278,17.0,37.45,-87.56,19.0,2.0,1
653,279,16.0,38.58,-98.23,26.0,2.0,1
654,280,44.0,39.02,-112.8,6.0,2.0,1
655,281,17.0,37.88,-83.65,19.0,2.0,1
656,282,5.0,40.46,-106.13,17.0,2.0,1
657,283,32.0,35.41,-105.78,14.0,2.0,1
658,284,8.0,39.29,-75.64,11.0,2.0,1
659,285,32.0,44.31,-75.69,12.0,2.0,1
660,286,32.0,32.59,-103.32,14.0,2.0,1
661,287,44.0,38.78,-112.74,6.0,2.0,1
662,288,11.0,20.73,-156.43,15.0,1.0,1
663,289,11.0,19.3,-155.41,15.0,1.0,1
664,290,17.0,37.52,-83.58,19.0,2.0,1
665,291,5.0,40.93,-108.29,17.0,2.0,1
666,292,0.0,70.39,-150.86,28.0,0.0,1
667,293,32.0,34.75,-105.93,14.0,2.0,1
668,294,32.0,32.46,-104.01,14.0,2.0,1
669,295,44.0,38.35,-113.8,6.0,2.0,1
670,296,5.0,39.27,-102.75,17.0,2.0,1
671,297,8.0,39.0,-75.57,11.0,2.0,1
672,298,16.0,38.23,-100.29,26.0,2.0,1
673,299,8.0,38.48,-75.29,11.0,2.0,1
674,300,0.0,57.97,-133.53,28.0,2.0,1
675,301,49.0,38.93,-79.82,19.0,2.0,1
676,302,32.0,32.31,-107.48,14.0,2.0,1
677,303,5.0,39.75,-105.7,17.0,2.0,1
678,304,0.0,62.77,-148.86,28.0,0.0,1
679,305,16.0,38.03,-97.53,26.0,2.0,1
680,306,5.0,40.62,-102.2,17.0,2.0,1
681,307,44.0,37.6,-109.87,6.0,2.0,1
682,308,0.0,67.43,-141.85,28.0,0.0,1
683,309,32.0,43.45,-75.47,12.0,2.0,1
684,310,0.0,57.91,-152.97,28.0,2.0,1
685,311,49.0,39.39,-81.46,19.0,2.0,1
686,312,0.0,66.18,-151.94,28.0,0.0,1
687,313,49.0,38.17,-81.6,19.0,2.0,1
688,314,11.0,19.53,-155.52,15.0,1.0,1
689,315,16.0,39.14,-101.1,26.0,2.0,1
690,316,44.0,39.05,-113.11,6.0,2.0,1
691,317,11.0,19.61,-155.54,15.0,1.0,1
692,318,5.0,40.66,-107.83,17.0,2.0,1
693,319,16.0,37.45,-98.44,26.0,2.0,1
694,320,0.0,67.47,-160.94,28.0,0.0,1
695,321,17.0,36.96,-88.45,19.0,2.0,1
696,322,44.0,40.63,-112.6,6.0,2.0,1
697,323,17.0,38.0,-85.82,19.0,2.0,1
698,324,8.0,38.55,-75.59,11.0,2.0,1
699,325,44.0,38.8,-109.46,6.0,2.0,1
700,326,8.0,39.45,-75.69,11.0,2.0,1
701,327,11.0,19.08,-155.73,15.0,1.0,1
702,328,44.0,41.1,-112.32,6.0,2.0,1
703,329,32.0,42.68,-78.45,12.0,2.0,1
704,330,49.0,37.71,-81.6,19.0,2.0,1
705,331,44.0,37.33,-111.81,6.0,2.0,1
706,332,44.0,38.21,-112.22,6.0,2.0,1
707,333,17.0,38.33,-84.22,19.0,2.0,1
708,334,16.0,38.89,-99.33,26.0,2.0,1
709,335,5.0,40.89,-104.45,17.0,2.0,1
710,336,44.0,40.3,-111.48,6.0,2.0,1
711,337,8.0,39.13,-75.59,11.0,2.0,1
712,338,49.0,38.16,-81.95,19.0,2.0,1
713,339,44.0,38.68,-109.92,6.0,2.0,1
714,340,49.0,38.8,-79.73,19.0,2.0,1
715,341,17.0,36.85,-83.82,19.0,2.0,1
716,342,5.0,40.02,-105.93,17.0,2.0,1
717,343,32.0,36.77,-103.99,14.0,2.0,1
718,344,16.0,37.84,-101.42,26.0,2.0,1
719,345,8.0,39.53,-75.6,11.0,2.0,1
720,346,0.0,64.77,-148.77,28.0,0.0,1
721,347,11.0,19.66,-155.97,15.0,1.0,1
722,348,32.0,34.12,-108.99,14.0,2.0,1
723,349,44.0,37.81,-109.51,6.0,2.0,1
724,350,49.0,39.46,-80.83,19.0,2.0,1
725,351,0.0,70.21,-160.78,28.0,0.0,1
726,352,8.0,38.83,-75.63,11.0,2.0,1
727,353,32.0,36.69,-106.71,14.0,2.0,1
728,354,44.0,40.02,-109.86,6.0,2.0,1
729,355,44.0,38.59,-111.92,6.0,2.0,1
730,356,32.0,41.29,-74.11,12.0,2.0,1
731,357,49.0,37.56,-80.43,19.0,2.0,1
732,358,5.0,38.82,-102.91,17.0,2.0,1
733,359,32.0,32.56,-106.25,14.0,2.0,1
734,360,0.0,68.65,-154.04,28.0,0.0,1
735,361,5.0,39.08,-108.45,17.0,2.0,1
736,362,16.0,37.7,-101.4,26.0,2.0,1
737,363,0.0,61.22,-158.33,28.0,0.0,1
738,364,32.0,42.41,-74.94,12.0,2.0,1
739,365,49.0,38.58,-81.88,19.0,2.0,1
740,366,49.0,40.24,-80.54,19.0,2.0,1
741,367,49.0,38.72,-81.11,19.0,2.0,1
742,368,0.0,60.47,-144.71,28.0,0.0,1
743,369,32.0,42.92,-75.47,12.0,2.0,1
744,370,11.0,22.0,-159.43,15.0,1.0,1
745,371,5.0,37.82,-104.3,17.0,2.0,1
746,372,8.0,39.41,-75.57,11.0,2.0,1
747,373,49.0,38.93,-81.65,19.0,2.0,1
748,374,49.0,38.19,-80.23,19.0,2.0,1
749,375,16.0,37.02,-99.93,26.0,2.0,1
750,376,5.0,40.15,-104.86,17.0,2.0,1
751,377,49.0,38.83,-79.15,19.0,2.0,1
752,378,32.0,32.23,-107.03,14.0,2.0,1
753,379,32.0,41.99,-74.62,12.0,2.0,1
754,380,32.0,33.7,-108.72,14.0,2.0,1
755,381,16.0,38.07,-97.32,26.0,2.0,1
756,382,11.0,19.29,-155.41,15.0,1.0,1
757,383,17.0,37.11,-88.17,19.0,2.0,1
758,384,8.0,38.66,-75.26,11.0,2.0,1
759,385,11.0,21.53,-158.19,15.0,1.0,1
760,386,32.0,34.29,-106.27,14.0,2.0,1
761,387,8.0,38.84,-75.71,11.0,2.0,1
762,388,5.0,38.82,-108.17,17.0,2.0,1
763,389,17.0,37.91,-82.79,19.0,2.0,1
764,390,0.0,64.1,-143.3,28.0,0.0,1
765,391,32.0,33.79,-109.0,14.0,2.0,1
766,392,32.0,44.88,-74.57,12.0,2.0,1
767,393,49.0,39.36,-80.58,19.0,2.0,1
768,394,44.0,38.99,-113.71,6.0,2.0,1
769,395,0.0,66.97,-159.92,28.0,0.0,1
770,396,8.0,39.51,-75.71,11.0,2.0,1
771,397,11.0,21.54,-157.92,15.0,1.0,1
772,398,17.0,38.02,-84.82,19.0,2.0,1
773,399,0.0,68.92,-141.25,28.0,0.0,1
774,400,32.0,36.95,-106.63,14.0,2.0,1
775,401,44.0,38.06,-110.24,6.0,2.0,1
776,402,32.0,34.29,-104.87,14.0,2.0,1
777,403,5.0,38.81,-104.48,17.0,2.0,1
778,404,32.0,42.99,-76.85,12.0,2.0,1
779,405,8.0,38.74,-75.58,11.0,2.0,1
780,406,11.0,21.1,-157.29,15.0,1.0,1
781,407,17.0,37.05,-84.09,19.0,2.0,1
782,408,5.0,37.29,-104.55,17.0,2.0,1
783,409,11.0,19.62,-155.49,15.0,1.0,1
784,410,11.0,19.37,-155.07,15.0,1.0,1
785,411,8.0,38.83,-75.33,11.0,2.0,1
786,412,0.0,67.5,-158.7,28.0,0.0,1
787,413,44.0,39.56,-112.76,6.0,2.0,1
788,414,32.0,35.97,-106.09,14.0,2.0,1
789,415,17.0,38.0,-84.21,19.0,2.0,1
790,416,17.0,36.73,-86.31,19.0,2.0,1
791,417,5.0,38.12,-105.73,17.0,2.0,1
792,418,32.0,35.85,-106.51,14.0,2.0,1
793,419,17.0,36.97,-84.06,19.0,2.0,1
794,420,44.0,41.86,-112.65,6.0,2.0,1
795,421,49.0,38.94,-79.3,19.0,2.0,1
796,422,49.0,38.25,-82.04,19.0,2.0,1
797,423,49.0,39.52,-80.74,19.0,2.0,1
798,424,8.0,38.81,-75.65,11.0,2.0,1
799,425,44.0,39.59,-113.12,6.0,2.0,1
800,426,8.0,39.27,-75.5,11.0,2.0,1
801,427,16.0,39.28,-98.13,26.0,2.0,1
802,428,8.0,38.47,-75.05,11.0,2.0,1
803,429,11.0,19.18,-155.55,15.0,1.0,1
804,430,32.0,42.71,-76.15,12.0,2.0,1
805,431,44.0,40.2,-109.62,6.0,2.0,1
806,432,11.0,20.66,-156.44,15.0,1.0,1
807,433,17.0,38.2,-83.24,19.0,2.0,1
808,434,32.0,32.37,-106.87,14.0,2.0,1
809,435,17.0,37.43,-88.24,19.0,2.0,1
810,436,17.0,36.89,-87.08,19.0,2.0,1
811,437,49.0,39.53,-78.15,19.0,2.0,1
812,438,32.0,36.35,-103.57,14.0,2.0,1
813,439,44.0,40.41,-111.24,6.0,2.0,1
814,440,5.0,37.85,-107.12,17.0,2.0,1
815,441,5.0,38.48,-106.8,17.0,2.0,1
816,442,17.0,37.16,-85.77,19.0,2.0,1
817,443,17.0,38.56,-83.28,19.0,2.0,1
818,444,0.0,60.34,-159.9,28.0,0.0,1
819,445,32.0,35.25,-106.8,14.0,2.0,1
820,446,5.0,40.14,-108.44,17.0,2.0,1
821,447,44.0,39.25,-113.19,6.0,2.0,1
822,448,17.0,37.35,-83.64,19.0,2.0,1
823,449,32.0,43.4,-74.2,12.0,2.0,1
824,450,32.0,44.2,-75.23,12.0,2.0,1
825,451,8.0,38.55,-75.32,11.0,2.0,1
826,452,8.0,39.03,-75.7,11.0,2.0,1
827,453,32.0,43.0,-73.37,12.0,2.0,1
828,454,8.0,39.13,-75.55,11.0,2.0,1
829,455,17.0,36.75,-85.49,19.0,2.0,1
830,456,8.0,39.78,-75.6,11.0,2.0,1
831,457,16.0,39.21,-97.23,26.0,2.0,1
832,458,32.0,44.55,-73.69,12.0,2.0,1
833,459,8.0,39.03,-75.59,11.0,2.0,1
834,460,32.0,34.71,-106.73,14.0,2.0,1
835,461,16.0,37.16,-99.88,26.0,2.0,1
836,462,32.0,33.61,-106.15,14.0,2.0,1
837,463,0.0,66.98,-157.05,28.0,0.0,1
838,464,5.0,38.39,-103.59,17.0,2.0,1
839,465,49.0,39.29,-79.69,19.0,2.0,1
840,466,17.0,37.73,-83.27,19.0,2.0,1
841,467,17.0,37.95,-83.79,19.0,2.0,1
842,468,5.0,38.25,-102.66,17.0,2.0,1
843,469,44.0,37.16,-113.7,6.0,2.0,1
844,470,5.0,39.0,-106.93,17.0,2.0,1
845,471,16.0,39.9,-100.08,26.0,2.0,1
846,472,17.0,37.95,-86.38,19.0,2.0,1
847,473,17.0,38.14,-85.66,19.0,2.0,1
848,474,8.0,38.98,-75.72,11.0,2.0,1
849,475,0.0,65.51,-165.38,28.0,0.0,1
850,476,11.0,21.06,-156.89,15.0,1.0,1
851,477,8.0,38.65,-75.56,11.0,2.0,1
852,478,32.0,42.34,-77.72,12.0,2.0,1
853,479,32.0,32.41,-106.86,14.0,2.0,1
854,480,5.0,38.07,-107.09,17.0,2.0,1
855,481,0.0,68.3,-159.68,28.0,0.0,1
856,482,32.0,34.3,-108.46,14.0,2.0,1
857,483,32.0,34.06,-106.59,14.0,2.0,1
858,484,0.0,67.68,-161.48,28.0,0.0,1
859,485,17.0,38.36,-83.99,19.0,2.0,1
860,486,32.0,35.98,-108.42,14.0,2.0,1
861,487,32.0,34.02,-103.28,14.0,2.0,1
862,488,17.0,37.08,-87.64,19.0,2.0,1
863,489,5.0,39.15,-102.57,17.0,2.0,1
864,490,16.0,38.21,-100.07,26.0,2.0,1
865,491,5.0,38.71,-106.17,17.0,2.0,1
866,492,49.0,37.72,-81.28,19.0,2.0,1
867,493,17.0,38.36,-85.1,19.0,2.0,1
868,494,11.0,19.16,-155.52,15.0,1.0,1
869,495,0.0,66.42,-152.46,28.0,0.0,1
870,496,32.0,44.17,-74.51,12.0,2.0,1
871,497,49.0,39.03,-79.98,19.0,2.0,1
872,498,0.0,69.59,-149.51,28.0,0.0,1
873,499,16.0,37.58,-96.1,26.0,2.0,1
874,500,17.0,37.23,-86.64,19.0,2.0,1
875,501,17.0,38.72,-84.58,19.0,2.0,1
876,502,17.0,37.88,-85.68,19.0,2.0,1
877,503,32.0,42.07,-78.54,12.0,2.0,1
878,504,11.0,21.58,-158.21,15.0,1.0,1
879,505,5.0,39.67,-107.36,17.0,2.0,1
880,506,44.0,38.18,-110.63,6.0,2.0,1
881,507,5.0,39.08,-105.1,17.0,2.0,1
882,508,44.0,38.9,-112.11,6.0,2.0,1
883,509,49.0,39.13,-81.72,19.0,2.0,1
884,510,32.0,44.4,-74.75,12.0,2.0,1
885,511,44.0,37.76,-109.42,6.0,2.0,1
886,512,17.0,37.34,-84.77,19.0,2.0,1
887,513,0.0,61.16,-144.3,28.0,0.0,1
888,514,8.0,38.7,-75.28,11.0,2.0,1
889,515,16.0,37.04,-101.57,26.0,2.0,1
890,516,0.0,61.1,-148.08,28.0,0.0,1
891,517,32.0,36.45,-107.24,14.0,2.0,1
892,518,44.0,39.78,-111.29,6.0,2.0,1
893,519,16.0,38.91,-97.5,26.0,2.0,1
894,520,49.0,37.84,-80.62,19.0,2.0,1
895,521,32.0,44.14,-75.03,12.0,2.0,1
896,522,16.0,39.01,-101.36,26.0,2.0,1
897,523,49.0,38.19,-81.49,19.0,2.0,1
898,524,49.0,39.7,-80.44,19.0,2.0,1
899,525,32.0,32.6,-106.0,14.0,2.0,1
900,526,32.0,31.57,-108.67,14.0,2.0,1
901,527,17.0,37.13,-88.32,19.0,2.0,1
902,528,17.0,38.25,-85.42,19.0,2.0,1
903,529,5.0,40.35,-105.58,17.0,2.0,1
904,530,5.0,40.18,-102.5,17.0,2.0,1
905,531,17.0,36.92,-89.01,19.0,2.0,1
906,532,11.0,19.37,-155.14,15.0,1.0,1
907,533,17.0,37.2,-84.91,19.0,2.0,1
908,534,0.0,64.93,-161.0,28.0,0.0,1
909,535,49.0,38.6,-81.23,19.0,2.0,1
910,536,16.0,37.37,-96.8,26.0,2.0,1
911,537,16.0,38.89,-99.32,26.0,2.0,1
912,538,17.0,36.93,-83.52,19.0,2.0,1
913,539,32.0,42.78,-73.52,12.0,2.0,1
914,540,5.0,38.61,-105.25,17.0,2.0,1
915,541,17.0,37.96,-84.58,19.0,2.0,1
916,542,16.0,38.99,-100.12,26.0,2.0,1
917,543,32.0,35.14,-107.71,14.0,2.0,1
918,544,17.0,37.33,-87.41,19.0,2.0,1
919,545,11.0,20.66,-156.19,15.0,1.0,1
920,546,49.0,37.94,-82.13,19.0,2.0,1
921,547,44.0,41.61,-111.81,6.0,2.0,1
922,548,16.0,38.59,-100.56,26.0,2.0,1
923,549,32.0,42.15,-76.33,12.0,2.0,1
924,550,16.0,37.58,-101.89,26.0,2.0,1
925,551,0.0,68.96,-152.49,28.0,0.0,1
926,552,32.0,43.41,-75.14,12.0,2.0,1
927,553,44.0,37.9,-109.19,6.0,2.0,1
928,554,49.0,39.35,-80.21,19.0,2.0,1
929,555,17.0,38.0,-84.61,19.0,2.0,1
930,556,11.0,19.2,-155.55,15.0,1.0,1
931,557,8.0,38.48,-75.19,11.0,2.0,1
932,558,5.0,40.8,-107.63,17.0,2.0,1
933,559,0.0,61.73,-163.48,28.0,0.0,1
934,560,32.0,34.29,-103.55,14.0,2.0,1
935,561,49.0,38.06,-82.47,19.0,2.0,1
936,562,44.0,37.62,-111.06,6.0,2.0,1
937,563,17.0,36.85,-84.06,19.0,2.0,1
938,564,8.0,39.15,-75.54,11.0,2.0,1
939,565,17.0,38.51,-84.77,19.0,2.0,1
940,566,0.0,64.8,-158.27,28.0,0.0,1
941,567,44.0,37.43,-112.81,6.0,2.0,1
942,568,32.0,42.14,-78.23,12.0,2.0,1
943,569,32.0,42.67,-78.2,12.0,2.0,1
944,570,16.0,38.79,-99.11,26.0,2.0,1
945,571,5.0,37.61,-104.1,17.0,2.0,1
946,572,5.0,39.75,-105.5,17.0,2.0,1
947,573,49.0,38.58,-81.88,19.0,2.0,1
948,574,16.0,37.76,-95.01,26.0,2.0,1
949,575,8.0,38.94,-75.64,11.0,2.0,1
950,576,49.0,39.08,-79.1,19.0,2.0,1
951,577,8.0,38.91,-75.51,11.0,2.0,1
952,578,0.0,65.74,-164.26,28.0,0.0,1
953,579,0.0,62.25,-163.08,28.0,0.0,1
954,580,0.0,60.26,-155.16,28.0,0.0,1
955,581,5.0,40.13,-105.41,17.0,2.0,1
956,582,11.0,19.37,-155.78,15.0,1.0,1
957,583,0.0,68.33,-149.0,28.0,0.0,1
958,584,32.0,33.62,-106.52,14.0,2.0,1
959,585,44.0,38.97,-110.02,6.0,2.0,1
960,586,0.0,62.48,-145.34,28.0,0.0,1
961,587,16.0,39.35,-98.18,26.0,2.0,1
962,588,8.0,38.53,-75.08,11.0,2.0,1
963,589,0.0,69.06,-157.28,28.0,0.0,1
964,590,5.0,37.38,-102.6,17.0,2.0,1
965,591,49.0,37.74,-81.78,19.0,2.0,1
966,592,16.0,39.34,-99.17,26.0,2.0,1
967,593,16.0,39.96,-99.91,26.0,2.0,1
968,594,49.0,37.96,-81.23,19.0,2.0,1
969,595,8.0,38.86,-75.39,11.0,2.0,1
970,596,32.0,31.39,-108.9,14.0,2.0,1
971,597,32.0,34.73,-103.68,14.0,2.0,1
972,598,0.0,67.95,-148.24,28.0,0.0,1
973,599,32.0,34.12,-106.03,14.0,2.0,1
0,0,17.0,37.43,-83.29,19.0,2.0,0
1,1,32.0,35.19,-107.95,14.0,2.0,0
2,2,11.0,20.51,-156.31,15.0,1.0,0
3,3,16.0,38.46,-99.35,26.0,2.0,0
4,4,5.0,37.85,-107.59,17.0,2.0,0
5,5,44.0,40.01,-111.56,6.0,2.0,0
6,6,17.0,38.28,-84.49,19.0,2.0,0
7,7,32.0,43.79,-74.29,12.0,2.0,0
8,8,11.0,19.19,-155.85,15.0,1.0,0
9,9,0.0,65.19,-161.29,28.0,0.0,0
10,10,16.0,37.93,-98.59,26.0,2.0,0
11,11,32.0,36.79,-108.41,14.0,2.0,0
12,12,5.0,38.05,-104.23,17.0,2.0,0
13,13,17.0,37.51,-83.71,19.0,2.0,0
14,14,11.0,20.75,-156.49,15.0,1.0,0
15,15,44.0,40.85,-112.39,6.0,2.0,0
16,16,32.0,41.41,-74.67,12.0,2.0,0
17,17,8.0,39.67,-75.51,11.0,2.0,0
18,18,17.0,37.28,-84.31,19.0,2.0,0
19,19,16.0,38.19,-97.49,26.0,2.0,0
20,20,11.0,19.58,-155.39,15.0,1.0,0
21,21,32.0,34.91,-107.07,14.0,2.0,0
22,22,5.0,37.61,-107.87,17.0,2.0,0
23,23,44.0,37.39,-109.59,6.0,2.0,0
24,24,17.0,38.83,-85.01,19.0,2.0,0
25,25,32.0,43.99,-73.49,12.0,2.0,0
26,26,11.0,20.29,-156.09,15.0,1.0,0
27,27,0.0,63.41,-149.35,28.0,0.0,0
28,28,16.0,38.67,-99.91,26.0,2.0,0
29,29,32.0,35.51,-107.85,14.0,2.0,0
30,30,5.0,37.29,-104.79,17.0,2.0,0
31,31,17.0,37.85,-83.93,19.0,2.0,0
32,32,11.0,19.85,-155.95,15.0,1.0,0
33,33,44.0,40.67,-112.17,6.0,2.0,0
34,34,32.0,41.19,-74.39,12.0,2.0,0
35,35,8.0,39.85,-75.29,11.0,2.0,0
36,36,17.0,37.59,-84.49,19.0,2.0,0
37,37,16.0,38.35,-97.71,26.0,2.0,0
38,38,11.0,20.01,-156.65,15.0,1.0,0
39,39,32.0,34.59,-107.51,14.0,2.0,0
40,40,5.0,37.97,-107.33,17.0,2.0,0
41,41,44.0,37.93,-109.83,6.0,2.0,0
42,42,17.0,38.59,-85.29,19.0,2.0,0
43,43,32.0,43.67,-73.67,12.0,2.0,0
44,44,11.0,20.47,-156.21,15.0,1.0,0
45,45,0.0,64.67,-160.49,28.0,0.0,0
46,46,16.0,38.83,-100.03,26.0,2.0,0
47,47,32.0,35.97,-107.63,14.0,2.0,0
48,48,5.0,37.79,-104.95,17.0,2.0,0
49,49,17.0,37.35,-83.75,19.0,2.0,0
50,50,11.0,19.67,-155.49,15.0,1.0,0
51,51,44.0,40.51,-112.49,6.0,2.0,0
52,52,32.0,41.01,-74.51,12.0,2.0,0
53,53,8.0,39.97,-75.41,11.0,2.0,0
54,54,17.0,37.85,-84.67,19.0,2.0,0
55,55,16.0,38.51,-97.93,26.0,2.0,0
56,56,11.0,20.13,-156.41,15.0,1.0,0
57,57,32.0,34.83,-107.29,14.0,2.0,0
