,height,length,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class,real_identifier
287,10.0,23.0,230.0,2.261,0.261,0.652,2.39,60.0,150.0,23.0,4.0,0
288,8.0,93.0,744.0,11.625,0.375,0.828,2.13,279.0,616.0,93.0,1.0,0
289,13.0,17.0,221.0,1.294,0.145,0.529,2.79,32.0,117.0,12.0,5.0,0
290,9.0,81.0,729.0,9.0,0.286,0.857,2.19,210.0,625.0,118.0,1.0,0
291,7.0,59.0,413.0,8.429,0.233,0.744,1.79,96.0,306.0,76.0,1.0,0
292,10.0,46.0,460.0,4.6,0.348,0.891,2.56,160.0,410.0,73.0,1.0,0
293,8.0,92.0,736.0,11.5,0.275,0.791,1.93,202.0,582.0,129.0,1.0,0
294,9.0,69.0,621.0,7.667,0.413,0.803,2.43,256.0,500.0,100.0,1.0,0
295,6.0,101.0,606.0,16.833,0.236,0.734,2.02,143.0,444.0,94.0,1.0,0
296,11.0,49.0,539.0,4.455,0.373,0.855,2.82,201.0,460.0,85.0,1.0,0
297,8.0,84.0,672.0,10.5,0.299,0.784,1.67,200.0,526.0,122.0,1.0,0
298,10.0,76.0,760.0,7.6,0.328,0.842,2.31,249.0,639.0,116.0,1.0,0
299,7.0,67.0,469.0,9.524,0.259,0.754,1.88,122.0,354.0,85.0,1.0,0
300,9.0,85.0,765.0,9.5,0.236,0.793,2.15,180.0,606.0,112.0,1.0,0
301,12.0,210.0,2520.0,17.5,0.291,0.823,2.51,735.0,2079.0,381.0,1.0,0
302,7.0,420.0,2940.0,60.0,0.187,0.692,1.83,550.0,2034.0,365.0,1.0,0
303,6.0,130.0,780.0,21.67,0.265,0.846,1.98,206.0,662.0,142.0,1.0,0
304,4.0,8.0,32.0,2.0,0.875,0.938,8.5,28.0,30.0,3.0,4.0,0
305,3.0,16.0,48.0,5.33,0.458,0.958,8.8,22.0,46.0,4.0,1.0,0
306,10.0,120.0,1200.0,12.0,0.242,0.785,2.03,292.0,942.0,213.0,1.0,0
307,9.0,25.0,225.0,2.78,0.296,0.76,2.69,67.0,171.0,32.0,1.0,0
308,8.0,5.0,40.0,0.625,0.55,0.7,3.2,22.0,28.0,5.0,1.0,0
309,22.0,380.0,8360.0,17.24,0.299,0.711,2.58,2498.0,5956.0,1126.0,1.0,0
310,8.0,32.0,256.0,4.0,0.406,0.875,2.11,104.0,208.0,34.0,1.0,0
311,10.0,41.0,410.0,4.1,0.512,0.902,2.95,209.0,371.0,59.0,1.0,0
312,7.0,16.0,112.0,2.286,0.375,0.964,1.82,42.0,108.0,23.0,1.0,0
313,9.0,49.0,441.0,5.444,0.449,0.855,2.54,198.0,377.0,61.0,1.0,0
314,6.0,9.0,54.0,1.5,0.556,1.0,2.33,30.0,54.0,11.0,1.0,0
315,11.0,62.0,682.0,5.636,0.365,0.848,2.38,249.0,577.0,79.0,1.0,0
316,8.0,24.0,192.0,3.0,0.5,0.917,2.17,96.0,176.0,32.0,1.0,0
317,6.0,14.0,84.0,2.333,0.393,0.952,1.95,33.0,80.0,17.0,1.0,0
318,10.0,55.0,550.0,5.5,0.418,0.873,2.61,230.0,481.0,73.0,1.0,0
319,7.0,4.0,28.0,0.571,1.0,1.0,7.0,28.0,28.0,4.0,4.0,0
320,14.0,51.0,714.0,3.643,0.421,0.846,3.51,301.0,603.0,83.0,1.0,0
321,6.0,29.0,174.0,4.833,0.517,0.931,1.94,90.0,162.0,43.0,1.0,0
322,18.0,63.0,1134.0,3.5,0.384,0.734,4.23,435.0,833.0,111.0,1.0,0
323,22.0,49.0,1078.0,2.227,0.449,0.895,4.89,483.0,962.0,123.0,1.0,0
324,8.0,35.0,280.0,4.375,0.36,0.886,2.31,101.0,249.0,59.0,1.0,0
325,11.0,41.0,451.0,3.727,0.394,0.83,2.93,178.0,374.0,77.0,1.0,0
326,24.0,93.0,2232.0,3.875,0.415,0.849,5.69,923.0,1897.0,155.0,1.0,0
327,15.0,56.0,840.0,3.733,0.384,0.755,3.59,322.0,635.0,105.0,1.0,0
328,20.0,76.0,1520.0,3.8,0.421,0.864,4.52,639.0,1312.0,136.0,1.0,0
329,12.0,48.0,576.0,4.0,0.403,0.859,3.19,232.0,494.0,91.0,1.0,0
330,8.0,93.0,744.0,9.333,0.243,0.835,1.93,181.0,621.0,103.0,1.0,0
331,11.0,42.0,462.0,3.905,0.315,0.886,2.02,146.0,409.0,67.0,1.0,0
332,13.0,85.0,1105.0,6.538,0.291,0.743,2.51,319.0,818.0,151.0,1.0,0
333,16.0,58.0,928.0,3.621,0.151,0.434,6.89,140.0,404.0,24.0,5.0,0
334,10.0,276.0,2760.0,27.6,0.295,0.706,1.92,816.0,1953.0,417.0,1.0,0
335,12.0,49.0,588.0,4.837,0.286,0.802,2.14,168.0,471.0,77.0,1.0,0
336,9.0,129.0,1161.0,14.333,0.193,0.783,1.53,224.0,909.0,147.0,1.0,0
337,9.0,28.0,252.0,3.111,0.55,1.0,2.95,139.0,252.0,46.0,1.0,0
338,8.0,5.0,40.0,0.625,0.588,1.0,3.05,23.0,40.0,5.0,1.0,0
339,3.0,563.0,1689.0,300.333,0.502,0.541,40.79,846.0,912.0,16.0,2.0,0
340,9.0,164.0,1476.0,15.111,0.194,0.743,1.85,286.0,1095.0,186.0,1.0,0
341,11.0,249.0,2739.0,20.556,0.305,0.624,2.45,835.0,1715.0,321.0,1.0,0
342,8.0,125.0,1000.0,14.375,0.153,0.69,1.38,153.0,690.0,133.0,1.0,0
343,10.0,198.0,1980.0,18.444,0.284,0.655,2.04,562.0,1296.0,261.0,1.0,0
344,12.0,293.0,3516.0,24.167,0.365,0.643,2.81,1282.0,2258.0,425.0,1.0,0
345,9.0,152.0,1368.0,13.889,0.225,0.761,1.93,308.0,1045.0,194.0,1.0,0
346,11.0,215.0,2355.0,19.444,0.268,0.593,2.32,630.0,1396.0,281.0,1.0,0
347,10.0,185.0,1850.0,17.111,0.299,0.686,2.06,552.0,1268.0,253.0,1.0,0
348,8.0,140.0,1120.0,12.5,0.179,0.707,1.56,200.0,794.0,151.0,1.0,0
349,12.0,319.0,3828.0,26.333,0.388,0.656,2.93,1486.0,2512.0,463.0,1.0,0
350,8.0,35.0,280.0,4.357,0.321,0.829,1.83,90.0,234.0,59.0,1.0,0
351,7.0,50.0,350.0,7.143,0.286,0.857,1.69,100.0,300.0,75.0,1.0,0
352,9.0,25.0,225.0,2.778,0.382,0.912,2.04,86.0,205.0,49.0,1.0,0
353,8.0,19.0,152.0,2.375,0.421,0.947,1.95,64.0,144.0,33.0,1.0,0
354,6.0,29.0,174.0,4.833,0.364,0.893,1.73,63.0,155.0,43.0,1.0,0
355,9.0,94.0,846.0,10.444,0.306,0.887,2.15,259.0,751.0,173.0,1.0,0
356,7.0,11.0,77.0,1.571,0.455,0.974,1.84,35.0,75.0,19.0,1.0,0
357,8.0,41.0,328.0,5.125,0.349,0.876,2.01,114.0,287.0,69.0,1.0,0
358,9.0,188.0,1692.0,20.889,0.253,0.786,1.58,427.0,1334.0,283.0,1.0,0
359,6.0,23.0,138.0,3.833,0.391,0.933,1.81,54.0,129.0,37.0,1.0,0
360,10.0,201.0,2010.0,20.111,0.299,0.679,2.19,601.0,1363.0,261.0,1.0,0
361,9.0,83.0,747.0,9.037,0.265,0.733,2.29,198.0,546.0,141.0,1.0,0
362,8.0,58.0,464.0,7.414,0.236,0.819,2.05,109.0,380.0,95.0,1.0,0
363,11.0,41.0,451.0,3.732,0.322,0.654,2.16,145.0,295.0,73.0,1.0,0
364,9.0,119.0,1071.0,13.201,0.278,0.701,2.33,298.0,751.0,193.0,1.0,0
365,8.0,19.0,152.0,2.368,0.395,0.789,2.41,60.0,120.0,31.0,1.0,0
366,10.0,35.0,350.0,3.514,0.246,0.686,2.01,86.0,240.0,63.0,1.0,0
367,9.0,65.0,585.0,7.269,0.311,0.741,2.28,182.0,433.0,116.0,1.0,0
368,8.0,23.0,184.0,2.565,0.355,0.835,2.24,65.0,154.0,40.0,1.0,0
369,11.0,49.0,539.0,4.449,0.289,0.624,2.07,156.0,337.0,90.0,1.0,0
370,11.0,51.0,561.0,4.7,0.291,0.633,1.69,163.0,355.0,83.0,1.0,0
371,9.0,29.0,261.0,3.2,0.356,0.823,1.85,93.0,215.0,56.0,1.0,0
372,7.0,48.0,336.0,6.9,0.243,0.604,1.51,82.0,203.0,65.0,1.0,0
373,10.0,59.0,590.0,5.9,0.278,0.655,1.73,164.0,387.0,94.0,1.0,0
374,6.0,23.0,138.0,3.8,0.394,0.913,1.98,55.0,126.0,37.0,1.0,0
375,8.0,41.0,328.0,5.1,0.304,0.738,1.79,100.0,241.0,68.0,1.0,0
376,12.0,64.0,768.0,5.3,0.262,0.624,1.67,201.0,479.0,115.0,1.0,0
377,9.0,53.0,477.0,5.9,0.324,0.762,1.83,155.0,363.0,88.0,1.0,0
378,7.0,44.0,308.0,6.3,0.249,0.592,1.53,77.0,182.0,59.0,1.0,0
379,11.0,46.0,506.0,4.2,0.306,0.704,1.75,155.0,356.0,90.0,1.0,0
380,9.0,32.0,288.0,3.875,0.375,0.906,2.02,108.0,264.0,59.0,1.0,0
381,6.0,20.0,120.0,2.333,0.35,0.883,1.93,42.0,106.0,26.0,1.0,0
382,11.0,40.0,440.0,3.636,0.318,0.841,1.92,140.0,370.0,72.0,1.0,0
383,3.0,10.0,30.0,2.5,0.567,0.933,6.5,17.0,28.0,3.0,1.0,0
384,8.0,28.0,224.0,3.5,0.393,0.893,2.01,88.0,200.0,49.0,1.0,0
385,10.0,25.0,250.0,2.5,0.34,0.84,1.64,85.0,210.0,51.0,1.0,0
386,4.0,16.0,64.0,2.0,0.438,0.969,1.56,28.0,62.0,16.0,1.0,0
387,9.0,22.0,198.0,2.444,0.333,0.848,1.83,66.0,167.0,38.0,1.0,0
388,6.0,18.0,108.0,2.0,0.407,0.944,2.03,44.0,102.0,25.0,1.0,0
389,12.0,30.0,360.0,2.5,0.322,0.806,1.62,116.0,290.0,62.0,1.0,0
390,8.0,118.0,944.0,14.778,0.245,0.805,1.58,232.0,761.0,173.0,1.0,0
391,7.0,43.0,301.0,6.143,0.384,0.933,2.05,115.0,281.0,81.0,1.0,0
392,10.0,129.0,1290.0,12.9,0.293,0.763,1.82,379.0,983.0,247.0,1.0,0
393,9.0,83.0,747.0,9.222,0.261,0.866,1.69,195.0,648.0,143.0,1.0,0
394,5.0,56.0,280.0,11.2,0.436,0.964,1.51,122.0,270.0,65.0,1.0,0
395,4.0,279.0,1116.0,69.75,0.418,0.455,83.0,467.0,508.0,10.0,2.0,0
396,8.0,105.0,840.0,13.125,0.136,0.512,1.42,114.0,431.0,94.0,1.0,0
397,6.0,5.0,30.0,0.833,0.567,1.0,1.93,17.0,30.0,9.0,1.0,0
398,6.0,31.0,186.0,5.167,0.506,0.839,2.42,94.0,156.0,39.0,1.0,0
399,9.0,102.0,918.0,11.333,0.301,0.864,1.73,275.0,793.0,162.0,1.0,0
400,9.0,49.0,441.0,5.444,0.398,0.819,2.61,176.0,360.0,61.0,1.0,0
401,6.0,85.0,510.0,14.167,0.294,0.882,2.01,150.0,451.0,95.0,1.0,0
402,10.0,71.0,710.0,7.1,0.457,0.934,2.93,324.0,664.0,132.0,1.0,0
403,4.0,108.0,432.0,27.0,0.375,0.806,2.25,162.0,347.0,83.0,1.0,0
404,8.0,31.0,248.0,3.875,0.422,0.958,2.49,105.0,238.0,49.0,1.0,0
405,12.0,59.0,708.0,4.917,0.284,0.847,2.07,201.0,598.0,109.0,1.0,0
406,7.0,40.0,280.0,5.714,0.364,0.893,2.33,102.0,250.0,56.0,1.0,0
407,9.0,82.0,738.0,9.111,0.506,0.923,3.01,373.0,681.0,125.0,1.0,0
408,5.0,92.0,460.0,18.4,0.309,0.761,2.03,142.0,350.0,79.0,1.0,0
409,11.0,48.0,528.0,4.364,0.273,0.833,1.85,145.0,441.0,86.0,1.0,0
410,8.0,18.0,144.0,2.25,0.29,0.85,2.11,42.0,123.0,23.0,1.0,0
411,11.0,20.0,220.0,1.8,0.31,0.83,2.67,69.0,183.0,28.0,1.0,0
412,6.0,15.0,90.0,2.5,0.27,0.92,1.85,24.0,83.0,19.0,1.0,0
413,9.0,24.0,216.0,2.67,0.34,0.88,2.32,74.0,191.0,34.0,1.0,0
414,8.0,19.0,152.0,2.38,0.3,0.86,2.15,46.0,131.0,25.0,1.0,0
415,7.0,16.0,112.0,2.29,0.28,0.89,1.98,31.0,100.0,20.0,1.0,0
416,10.0,22.0,220.0,2.2,0.33,0.84,2.59,73.0,185.0,29.0,1.0,0
417,9.0,26.0,234.0,2.89,0.35,0.87,2.41,82.0,204.0,37.0,1.0,0
418,6.0,14.0,84.0,2.33,0.26,0.91,1.79,22.0,77.0,17.0,1.0,0
419,8.0,21.0,168.0,2.62,0.32,0.85,2.28,54.0,143.0,26.0,1.0,0
420,8.0,90.0,720.0,11.25,0.356,0.789,2.01,256.0,505.0,99.0,1.0,0
421,10.0,62.0,620.0,6.2,0.436,0.923,2.83,272.0,571.0,106.0,1.0,0
422,7.0,35.0,245.0,5.0,0.306,0.857,1.63,75.0,210.0,51.0,1.0,0
423,9.0,118.0,1062.0,13.111,0.265,0.648,1.93,281.0,687.0,143.0,1.0,0
424,10.0,55.0,550.0,5.5,0.491,0.955,2.93,271.0,526.0,101.0,1.0,0
425,8.0,40.0,320.0,5.0,0.362,0.85,1.97,116.0,272.0,64.0,1.0,0
426,9.0,195.0,1755.0,21.667,0.227,0.792,1.59,398.0,1397.0,236.0,1.0,0
427,7.0,28.0,196.0,4.0,0.394,0.911,2.35,77.0,179.0,43.0,1.0,0
428,9.0,80.0,720.0,8.889,0.31,0.675,1.83,223.0,485.0,108.0,1.0,0
429,10.0,70.0,700.0,7.0,0.385,0.793,2.41,270.0,557.0,124.0,1.0,0
430,9.0,117.0,1053.0,6.25,0.351,0.843,2.51,369.0,883.0,135.0,1.0,0
431,15.0,43.0,645.0,2.933,0.242,0.655,2.17,156.0,422.0,76.0,1.0,0
432,11.0,69.0,759.0,7.5,0.319,0.913,2.03,242.0,693.0,118.0,1.0,0
433,6.0,55.0,330.0,9.167,0.255,0.964,1.67,84.0,318.0,69.0,1.0,0
434,20.0,92.0,1840.0,4.6,0.384,0.821,3.42,706.0,1508.0,184.0,1.0,0
435,8.0,61.0,488.0,7.75,0.297,0.846,2.09,145.0,413.0,92.0,1.0,0
436,18.0,125.0,2250.0,6.972,0.426,0.911,3.91,958.0,2043.0,233.0,1.0,0
437,5.0,34.0,170.0,6.8,0.235,0.971,1.44,40.0,165.0,43.0,1.0,0
438,14.0,81.0,1134.0,5.786,0.362,0.853,2.83,410.0,965.0,154.0,1.0,0
439,4.0,28.0,112.0,7.0,0.268,0.986,1.23,30.0,110.0,29.0,1.0,0
440,9.0,25.0,225.0,2.8,0.467,0.867,3.14,105.0,195.0,32.0,1.0,0
441,8.0,49.0,392.0,6.125,0.298,0.833,2.51,117.0,327.0,83.0,1.0,0
442,11.0,22.0,242.0,2.0,0.582,0.935,9.28,141.0,226.0,20.0,1.0,0
443,10.0,15.0,150.0,1.5,0.49,0.787,2.98,73.0,118.0,22.0,1.0,0
444,9.0,67.0,603.0,7.444,0.424,0.923,2.5,256.0,559.0,105.0,1.0,0
445,10.0,29.0,290.0,2.9,0.414,0.793,2.15,120.0,230.0,51.0,1.0,0
446,8.0,88.0,704.0,11.0,0.323,0.887,1.83,227.0,624.0,141.0,1.0,0
447,11.0,31.0,341.0,2.818,0.539,0.903,8.92,184.0,308.0,29.0,1.0,0
448,9.0,41.0,369.0,4.556,0.435,0.854,2.38,160.0,315.0,74.0,1.0,0
449,10.0,24.0,240.0,2.4,0.508,0.792,3.02,122.0,191.0,26.0,1.0,0
450,8.0,67.0,536.0,8.375,0.413,0.836,2.43,221.0,449.0,92.0,1.0,0
451,22.0,39.0,858.0,1.773,0.239,0.541,3.94,205.0,465.0,106.0,5.0,0
452,14.0,91.0,1274.0,6.5,0.324,0.744,2.19,413.0,947.0,134.0,1.0,0
453,4.0,56.0,224.0,14.0,0.464,0.857,2.01,104.0,192.0,43.0,1.0,0
454,18.0,27.0,486.0,1.5,0.289,0.633,4.33,140.0,307.0,73.0,5.0,0
455,7.0,83.0,581.0,11.857,0.355,0.793,2.14,206.0,461.0,96.0,1.0,0
456,12.0,49.0,588.0,4.083,0.265,0.612,3.01,155.0,359.0,91.0,1.0,0
457,9.0,98.0,882.0,10.889,0.394,0.85,2.32,347.0,749.0,124.0,1.0,0
458,5.0,24.0,120.0,4.8,0.542,0.917,2.48,65.0,110.0,24.0,1.0,0
459,16.0,42.0,672.0,2.625,0.317,0.695,3.69,213.0,467.0,104.0,5.0,0
460,11.0,92.0,1012.0,8.5,0.41,0.62,3.21,416.0,632.0,85.0,1.0,0
461,8.0,51.0,408.0,6.4,0.27,0.75,2.58,110.0,306.0,49.0,1.0,0
462,14.0,82.0,1144.0,5.9,0.35,0.59,4.19,402.0,676.0,93.0,1.0,0
463,5.0,28.0,140.0,5.6,0.29,0.69,1.85,41.0,97.0,17.0,1.0,0
464,10.0,44.0,440.0,4.3,0.39,0.73,2.93,172.0,322.0,63.0,1.0,0
465,6.0,19.0,114.0,3.2,0.25,0.78,2.31,29.0,89.0,13.0,1.0,0
466,12.0,61.0,732.0,5.1,0.32,0.65,3.51,235.0,475.0,79.0,1.0,0
467,9.0,39.0,351.0,4.1,0.31,0.71,2.67,109.0,249.0,55.0,1.0,0
468,8.0,25.0,200.0,3.1,0.24,0.74,2.19,48.0,148.0,22.0,1.0,0
469,7.0,48.0,336.0,6.8,0.38,0.63,2.85,128.0,212.0,51.0,1.0,0
470,9.0,58.0,522.0,6.428,0.293,0.724,2.15,153.0,379.0,85.0,1.0,0
471,8.0,41.0,328.0,5.143,0.268,0.829,1.67,88.0,272.0,63.0,1.0,0
472,12.0,82.0,996.0,6.923,0.343,0.756,2.31,341.0,755.0,141.0,1.0,0
473,7.0,29.0,203.0,4.143,0.297,0.862,1.85,60.0,175.0,44.0,1.0,0
474,10.0,67.0,670.0,6.714,0.276,0.699,2.04,185.0,467.0,101.0,1.0,0
475,8.0,55.0,440.0,6.857,0.236,0.782,1.73,104.0,344.0,79.0,1.0,0
476,11.0,93.0,1023.0,8.5,0.308,0.733,2.49,315.0,750.0,149.0,1.0,0
477,9.0,76.0,684.0,8.429,0.257,0.789,2.01,176.0,541.0,122.0,1.0,0
478,7.0,39.0,273.0,5.571,0.241,0.846,1.56,66.0,231.0,55.0,1.0,0
479,10.0,51.0,510.0,5.114,0.322,0.784,2.27,164.0,400.0,95.0,1.0,0
480,10.0,67.0,670.0,6.714,0.278,0.734,2.19,186.0,492.0,101.0,1.0,0
481,9.0,53.0,477.0,5.943,0.242,0.624,1.81,115.0,298.0,81.0,1.0,0
482,8.0,94.0,752.0,11.786,0.258,0.755,1.87,194.0,567.0,118.0,1.0,0
483,11.0,59.0,649.0,5.394,0.294,0.803,2.07,191.0,522.0,94.0,1.0,0
484,10.0,82.0,820.0,8.195,0.421,0.875,2.52,345.0,719.0,133.0,1.0,0
485,9.0,116.0,1044.0,12.889,0.201,0.72,1.49,210.0,753.0,149.0,1.0,0
486,8.0,105.0,840.0,13.125,0.233,0.715,1.59,196.0,600.0,135.0,1.0,0
487,7.0,19.0,133.0,2.722,0.281,0.901,1.93,37.0,120.0,23.0,1.0,0
488,11.0,35.0,385.0,3.214,0.313,0.886,1.95,120.0,341.0,60.0,1.0,0
489,10.0,88.0,880.0,8.818,0.446,0.911,2.69,392.0,802.0,142.0,1.0,0
490,6.0,85.0,510.0,3.529,0.384,0.647,2.51,195.0,330.0,41.0,1.0,0
491,11.0,46.0,506.0,4.304,0.292,0.848,2.13,148.0,429.0,79.0,1.0,0
492,9.0,24.0,216.0,2.667,0.361,0.542,3.42,78.0,117.0,19.0,1.0,0
493,7.0,93.0,651.0,13.286,0.317,0.935,1.85,206.0,610.0,133.0,1.0,0
494,10.0,39.0,390.0,3.923,0.282,0.615,2.97,110.0,239.0,49.0,1.0,0
495,8.0,15.0,120.0,1.875,0.408,0.733,2.58,49.0,88.0,14.0,1.0,0
496,12.0,82.0,984.0,6.857,0.259,0.512,3.83,255.0,503.0,93.0,1.0,0
497,9.0,50.0,450.0,5.556,0.378,0.822,2.21,170.0,369.0,69.0,1.0,0
498,6.0,31.0,186.0,5.161,0.323,0.677,2.44,60.0,125.0,24.0,1.0,0
499,11.0,69.0,759.0,6.261,0.296,0.599,3.15,224.0,454.0,83.0,1.0,0
500,10.0,68.0,680.0,6.8,0.323,0.823,2.19,220.0,559.0,105.0,1.0,0
501,9.0,82.0,738.0,9.111,0.276,0.869,1.83,203.0,641.0,125.0,1.0,0
502,11.0,46.0,506.0,4.182,0.384,0.761,3.42,194.0,385.0,81.0,1.0,0
503,7.0,95.0,665.0,13.571,0.221,0.859,1.49,147.0,571.0,112.0,1.0,0
504,8.0,71.0,568.0,8.875,0.291,0.833,2.03,165.0,474.0,98.0,1.0,0
505,12.0,24.0,288.0,2.0,0.354,0.917,2.5,102.0,266.0,51.0,1.0,0
506,6.0,29.0,174.0,4.833,0.241,0.793,1.69,42.0,138.0,36.0,1.0,0
507,9.0,58.0,522.0,6.444,0.337,0.855,2.31,176.0,446.0,92.0,1.0,0
508,10.0,41.0,410.0,4.1,0.317,0.805,2.59,130.0,330.0,72.0,1.0,0
509,8.0,64.0,512.0,8.0,0.266,0.886,1.94,136.0,454.0,96.0,1.0,0
510,12.0,25.0,300.0,2.083,0.412,0.911,1.81,123.0,273.0,42.0,1.0,0
511,15.0,40.0,600.0,2.667,0.292,0.75,2.03,175.0,450.0,67.0,1.0,0
512,10.0,18.0,180.0,1.8,0.356,0.844,1.49,64.0,151.0,29.0,1.0,0
513,14.0,30.0,420.0,2.143,0.238,0.619,1.85,100.0,260.0,51.0,1.0,0
514,7.0,12.0,84.0,1.714,0.405,0.952,1.31,34.0,80.0,20.0,1.0,0
515,9.0,20.0,180.0,2.222,0.333,0.833,1.59,60.0,150.0,36.0,1.0,0
516,13.0,35.0,455.0,2.692,0.267,0.689,1.93,121.0,314.0,59.0,1.0,0
517,8.0,15.0,120.0,1.875,0.417,0.917,1.41,50.0,110.0,26.0,1.0,0
518,11.0,28.0,308.0,2.545,0.304,0.789,1.67,94.0,243.0,45.0,1.0,0
519,6.0,10.0,60.0,1.667,0.383,0.933,1.23,23.0,56.0,17.0,1.0,0
520,8.0,145.0,1160.0,18.133,0.391,0.854,3.15,454.0,1009.0,198.0,1.0,0
521,12.0,67.0,804.0,5.583,0.421,0.881,2.93,339.0,708.0,141.0,1.0,0
522,6.0,49.0,294.0,8.167,0.449,0.816,1.79,132.0,240.0,51.0,1.0,0
523,15.0,201.0,3015.0,13.407,0.384,0.793,4.34,1156.0,2391.0,272.0,1.0,0
524,3.0,591.0,1773.0,197.0,0.494,0.554,168.67,875.0,981.0,12.0,2.0,0
525,11.0,131.0,1441.0,11.909,0.297,0.822,2.05,429.0,1183.0,225.0,1.0,0
526,8.0,23.0,184.0,2.875,0.609,0.946,6.56,112.0,174.0,19.0,1.0,0
527,25.0,5.0,125.0,0.2,0.368,0.744,2.82,46.0,93.0,18.0,4.0,0
528,4.0,8.0,32.0,2.0,0.438,0.75,12.25,14.0,24.0,2.0,1.0,0
529,9.0,14.0,126.0,1.556,0.365,0.933,1.51,46.0,118.0,24.0,1.0,0
530,8.0,85.0,680.0,9.529,0.275,0.744,1.59,187.0,505.0,121.0,1.0,0
531,9.0,49.0,441.0,4.898,0.243,0.732,1.67,108.0,323.0,61.0,1.0,0
532,7.0,93.0,651.0,11.0,0.231,0.683,1.51,150.0,445.0,105.0,1.0,0
533,10.0,17.0,170.0,1.588,0.265,0.824,1.95,45.0,140.0,23.0,1.0,0
534,8.0,59.0,472.0,6.966,0.214,0.799,1.82,101.0,377.0,64.0,1.0,0
535,9.0,35.0,315.0,3.571,0.248,0.755,1.63,78.0,237.0,48.0,1.0,0
536,6.0,89.0,534.0,12.833,0.256,0.691,1.56,137.0,368.0,95.0,1.0,0
537,8.0,27.0,216.0,2.704,0.226,0.781,1.66,49.0,169.0,35.0,1.0,0
538,9.0,43.0,387.0,4.488,0.261,0.838,1.93,101.0,324.0,63.0,1.0,0
539,7.0,52.0,364.0,6.5,0.293,0.857,1.46,107.0,312.0,73.0,1.0,0
540,9.0,81.0,729.0,9.048,0.299,0.753,2.55,218.0,548.0,101.0,1.0,0
541,10.0,25.0,250.0,2.5,0.416,0.864,2.19,104.0,216.0,44.0,1.0,0
542,12.0,94.0,1128.0,7.857,0.235,0.59,3.44,265.0,665.0,132.0,1.0,0
543,9.0,13.0,117.0,1.444,0.487,0.96,1.93,57.0,112.0,16.0,1.0,0
544,6.0,18.0,108.0,3.0,0.278,0.722,2.86,30.0,78.0,19.0,1.0,0
545,11.0,46.0,506.0,4.227,0.394,0.836,2.64,200.0,423.0,89.0,1.0,0
546,8.0,11.0,88.0,1.375,0.455,0.955,1.93,40.0,84.0,13.0,1.0,0
547,7.0,40.0,280.0,5.714,0.25,0.75,1.57,70.0,210.0,42.0,1.0,0
548,10.0,22.0,220.0,2.5,0.432,0.773,3.15,95.0,170.0,26.0,1.0,0
549,9.0,68.0,612.0,7.571,0.269,0.699,2.96,165.0,428.0,101.0,1.0,0
550,8.0,23.0,184.0,3.261,0.292,0.783,2.46,53.0,145.0,31.0,1.0,0
551,6.0,19.0,114.0,3.158,0.263,0.895,1.58,30.0,102.0,20.0,1.0,0
552,9.0,38.0,342.0,4.211,0.301,0.671,2.35,103.0,229.0,49.0,1.0,0
553,7.0,25.0,175.0,3.571,0.286,0.806,1.93,50.0,141.0,29.0,1.0,0
554,10.0,46.0,460.0,4.609,0.315,0.587,2.14,145.0,270.0,63.0,1.0,0
555,8.0,12.0,96.0,1.5,0.333,0.854,1.68,32.0,82.0,18.0,1.0,0
556,5.0,22.0,110.0,4.4,0.245,0.927,1.82,27.0,102.0,22.0,1.0,0
557,3.0,20.0,60.0,6.667,0.6,0.767,20.0,36.0,46.0,4.0,2.0,0
558,9.0,18.0,162.0,2.0,0.378,0.815,2.51,61.0,132.0,32.0,1.0,0
559,6.0,15.0,90.0,2.5,0.289,0.944,1.43,26.0,85.0,19.0,1.0,0
560,11.0,81.0,891.0,7.3,0.408,0.859,2.83,363.0,763.0,121.0,1.0,0
561,9.0,142.0,1278.0,15.8,0.384,0.823,2.51,490.0,1051.0,177.0,1.0,0
562,10.0,35.0,350.0,3.5,0.31,0.787,2.38,109.0,274.0,54.0,1.0,0
563,12.0,295.0,3540.0,24.6,0.373,0.714,2.96,1320.0,2525.0,411.0,1.0,0
564,8.0,15.0,120.0,1.9,0.417,0.936,2.13,50.0,112.0,20.0,1.0,0
565,10.0,50.0,500.0,5.0,0.356,0.832,2.65,178.0,416.0,83.0,1.0,0
566,13.0,326.0,4238.0,25.1,0.342,0.741,2.89,1450.0,3135.0,483.0,1.0,0
567,9.0,93.0,837.0,10.4,0.401,0.895,2.72,336.0,748.0,133.0,1.0,0
568,11.0,69.0,759.0,6.3,0.429,0.867,2.46,326.0,658.0,114.0,1.0,0
569,8.0,41.0,328.0,5.1,0.394,0.843,2.59,129.0,276.0,63.0,1.0,0
570,12.0,56.0,672.0,4.687,0.239,0.732,1.85,160.0,491.0,115.0,1.0,0
571,10.0,90.0,900.0,9.0,0.261,0.654,2.09,235.0,589.0,130.0,1.0,0
572,8.0,12.0,96.0,1.5,0.375,0.917,2.33,36.0,88.0,18.0,1.0,0
573,9.0,40.0,360.0,4.444,0.283,0.744,1.63,102.0,269.0,62.0,1.0,0
574,11.0,85.0,935.0,7.727,0.219,0.693,1.88,204.0,648.0,121.0,1.0,0
575,8.0,10.0,80.0,1.25,0.425,0.95,2.15,34.0,76.0,14.0,1.0,0
