,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class,real_identifier
470,12.8594,11.4622,2.0881,0.7347,0.3796,-15.1067,5.3564,11.6107,66.889,47.6166,0.0,1
471,18.2201,14.3629,2.4125,0.5687,0.3075,9.146,-16.8703,-6.4355,85.333,50.7546,0.0,1
472,12.9541,11.0593,2.1599,0.7405,0.4533,-14.1657,7.064,-8.049,62.6258,176.496,1.0,1
473,31.3403,23.5451,2.9863,0.258,0.1336,-0.5112,19.198,12.6257,43.5443,111.728,0.0,1
474,25.8591,11.8145,2.7835,0.5021,0.2593,17.1714,-14.5131,-10.0547,62.8424,229.431,1.0,1
475,16.0114,11.5852,2.3181,0.6202,0.387,-0.0002,-0.6218,7.5023,6.335,156.843,0.0,1
476,25.4242,12.7598,2.6385,0.4598,0.2816,-21.2358,-13.2897,8.6205,2.8656,98.6622,0.0,1
477,24.5827,17.8604,2.5955,0.4137,0.217,8.9796,-7.8221,-7.0297,13.7582,91.8873,0.0,1
478,12.8312,11.5087,2.2292,0.7316,0.3746,-15.1122,5.0164,11.6268,60.579,136.907,0.0,1
479,26.6497,18.45,2.6375,0.3295,0.1832,9.3045,-23.3255,-10.756,11.7935,198.647,0.0,1
480,12.8379,11.4207,2.0588,0.7249,0.4148,15.0775,-8.3942,-9.1683,43.833,112.719,0.0,1
481,78.8664,17.3947,2.9151,0.3088,0.1574,-94.2446,59.5806,-18.0118,3.4423,304.903,0.0,1
482,42.6295,18.4729,2.9474,0.3781,0.2049,38.281,41.3602,-15.6309,21.504,117.701,0.0,1
483,28.7849,6.4342,2.3729,0.6525,0.3496,31.3086,21.8897,1.9559,10.153,168.797,0.0,1
484,34.3841,5.9653,2.7549,0.4206,0.2219,13.8569,0.5224,0.897,83.3564,105.6314,1.0,1
485,94.8427,46.5011,4.1613,0.0837,0.044,97.0851,82.8087,-29.6453,3.2764,264.476,0.0,1
486,18.8589,11.6242,2.4091,0.5731,0.3957,-1.1925,7.6219,-11.6151,13.872,184.349,0.0,1
487,18.7382,7.4744,2.0952,0.7631,0.4779,1.4897,-6.2641,3.0951,0.402,209.245,0.0,1
488,17.9896,10.5798,2.42,0.6008,0.3175,22.4373,10.2655,5.0396,51.0538,116.016,0.0,1
489,20.8222,11.9473,2.4464,0.5259,0.2737,-4.0191,13.8411,11.3123,63.3878,185.055,0.0,1
490,29.1138,13.8775,2.6742,0.601,0.4053,11.349,14.3524,6.2646,63.0504,191.5855,1.0,1
491,35.8905,17.5004,2.8325,0.3059,0.161,23.5892,35.2778,-12.1592,19.3813,223.303,1.0,1
492,30.7339,13.3786,2.5484,0.4583,0.3098,-17.5294,-25.4043,-12.3432,4.661,192.529,0.0,1
493,34.7049,17.8712,2.7118,0.3068,0.168,18.8845,24.4809,16.7615,16.679,135.966,0.0,1
494,21.4042,14.0189,2.6345,0.4756,0.2425,-0.8443,7.505,-5.0448,2.3372,136.33,0.0,1
495,31.2103,16.3383,2.5085,0.3721,0.2031,-30.1863,-15.6654,9.9051,75.7077,187.14,1.0,1
496,114.4721,33.2603,3.388,0.2897,0.1418,-135.2815,-70.6218,-23.0948,42.1084,334.0368,1.0,1
497,108.555,29.4081,2.8564,0.2797,0.1454,83.5491,88.0406,-29.4459,19.086,134.369,1.0,1
498,50.8775,37.0657,3.3718,0.1324,0.0637,16.743,10.5105,-29.8365,45.4303,158.5236,1.0,1
499,87.9511,26.8918,3.2888,0.2067,0.1124,-101.6,41.8274,18.1359,2.554,355.949,0.0,1
